Id,Label,timeset,target,componentnumber,degree,clustering,triangles,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,modularity_class,Cluster
3797,3797,,17,0,1,0,0,10,0.181172,0.187905,0,0.000742,9,0
3798,3798,,7,0,11,0.2,11,11,0.196992,0.209012,2017.40211,0.011986,5,1
3799,3799,,16,0,3,0.333333,1,10,0.190171,0.197594,4055.791353,0.001923,9,0
3800,3800,,17,0,3,0,0,10,0.196408,0.208672,23936.773716,0.005244,9,0
3801,3801,,17,0,1,0,0,10,0.204941,0.220141,0,0.01208,9,0
3802,3802,,3,0,3,0.333333,1,11,0.169581,0.174732,5072.221281,0.0012,8,4
3803,3803,,17,0,3,0,0,9,0.202373,0.212461,11326.860473,0.003647,9,0
3804,3804,,10,0,3,0.333333,1,11,0.193561,0.20616,643.239462,0.008527,5,1
3805,3805,,10,0,3,0.333333,1,11,0.169212,0.175369,2060.708109,0.0014,5,1
3806,3806,,10,0,2,1,1,11,0.185105,0.194164,0,0.002999,5,1
3807,3807,,17,0,23,0.086957,22,10,0.227105,0.243928,49298.069593,0.035264,9,0
3808,3808,,0,0,1,0,0,11,0.183842,0.192481,0,0.002768,3,2
3809,3809,,8,0,18,0.45098,69,10,0.217806,0.230777,6733.283383,0.032795,4,6
3810,3810,,13,0,10,0.822222,37,11,0.183404,0.190485,1806.069927,0.010002,6,9
3811,3811,,10,0,8,0.107143,3,10,0.224061,0.236131,43068.801589,0.007934,5,1
3812,3812,,0,0,2,1,1,11,0.185574,0.194314,0,0.002826,0,5
3813,3813,,10,0,15,0.180952,19,10,0.22,0.236112,18028.202468,0.038994,5,1
3814,3814,,0,0,2,0,0,11,0.185768,0.196407,945.710625,0.006941,3,2
3815,3815,,10,0,1,0,0,11,0.192602,0.203349,0,0.004876,5,1
3816,3816,,5,0,1,0,0,11,0.189655,0.198645,0,0.003068,0,5
3817,3817,,10,0,13,0.24359,19,11,0.216673,0.235037,4139.171099,0.040557,5,1
3818,3818,,17,0,7,0.190476,4,11,0.193654,0.204463,10725.636431,0.009696,9,0
3819,3819,,16,0,2,0,0,10,0.167878,0.173468,553.391832,0.000851,9,3
3820,3820,,17,0,7,0.095238,2,10,0.199969,0.212121,1647.700171,0.008008,9,0
3821,3821,,14,0,1,0,0,10,0.201854,0.209778,0,0.001504,9,0
3822,3822,,8,0,56,0.155844,240,9,0.245444,0.265802,147779.58584,0.118579,4,6
3823,3823,,10,0,4,0.5,3,11,0.192039,0.202699,84.590106,0.005566,5,1
3824,3824,,14,0,8,0.607143,17,10,0.213721,0.228114,137.202779,0.030573,2,3
3825,3825,,17,0,1,0,0,12,0.149274,0.152827,0,0.000316,9,0
3826,3826,,14,0,20,0.394737,75,10,0.226916,0.243373,5306.044411,0.069255,2,3
3827,3827,,17,0,2,0,0,12,0.143673,0.148237,30476,0.000655,9,0
3828,3828,,8,0,1,0,0,10,0.208176,0.217758,0,0.004457,2,3
3829,3829,,17,0,11,0.054545,3,11,0.208501,0.221507,38445.439336,0.013092,9,0
3830,3830,,17,0,6,0.266667,4,11,0.185227,0.195795,3861.185881,0.0039,9,0
3831,3831,,11,0,2,0,0,10,0.180268,0.186246,1248.46714,0.000807,7,0
3832,3832,,17,0,3,0.333333,1,10,0.218524,0.232799,359.764852,0.018109,9,0
3833,3833,,8,0,50,0.280816,344,9,0.23535,0.252908,72520.402035,0.109363,4,6
3834,3834,,3,0,1,0,0,11,0.186742,0.195726,0,0.003411,3,2
3835,3835,,10,0,3,0.333333,1,11,0.200142,0.211808,7500.370718,0.007659,5,1
3836,3836,,14,0,14,0.384615,35,9,0.224272,0.240163,10166.001958,0.05386,2,3
3837,3837,,5,0,3,0,0,10,0.189072,0.19828,5165.735272,0.003071,0,5
3838,3838,,8,0,1,0,0,11,0.158275,0.164054,0,0.001137,4,6
3839,3839,,17,0,4,0,0,10,0.18812,0.198209,8297.527866,0.002994,9,0
3840,3840,,17,0,2,0,0,10,0.194271,0.203417,24.553414,0.002018,9,0
3841,3841,,10,0,4,0.5,3,10,0.203058,0.216438,1595.356784,0.010087,5,1
3842,3842,,10,0,13,0.782051,61,11,0.205433,0.222017,234.752005,0.05459,5,1
3843,3843,,3,0,3,0.666667,2,10,0.196327,0.204949,9.838493,0.003057,8,4
3844,3844,,3,0,3,0.666667,2,11,0.181258,0.188881,928.365226,0.001698,8,4
3845,3845,,8,0,52,0.211916,281,9,0.24915,0.269136,150397.506984,0.12371,4,6
3846,3846,,17,0,1,0,0,13,0.149266,0.154009,0,0.000437,9,0
3847,3847,,8,0,4,0.833333,5,10,0.204936,0.215385,6.334225,0.014095,4,6
3848,3848,,0,0,1,0,0,10,0.197364,0.207291,0,0.004283,3,2
3849,3849,,10,0,1,0,0,12,0.157487,0.163111,0,0.001769,7,7
3850,3850,,10,0,14,0.505495,46,10,0.198785,0.210663,4932.323994,0.014412,5,1
3851,3851,,3,0,2,1,1,10,0.208586,0.218113,0,0.003902,4,0
3852,3852,,10,0,29,0.416256,169,10,0.218631,0.238034,17413.429082,0.094651,5,1
3853,3853,,14,0,61,0.099454,182,9,0.239333,0.261969,140218.402325,0.155564,2,3
3854,3854,,17,0,23,0.233202,59,9,0.228131,0.247409,19407.609403,0.049855,9,0
3855,3855,,8,0,73,0.106925,281,9,0.249812,0.272023,387008.858015,0.124024,4,6
3856,3856,,8,0,5,0.6,6,10,0.207474,0.217947,15242,0.011384,4,6
3857,3857,,11,0,5,0.4,4,11,0.183979,0.192721,14387.157919,0.006104,7,7
3858,3858,,10,0,6,0.866667,13,10,0.207192,0.221474,12.394611,0.028603,5,1
3859,3859,,10,0,6,0.066667,1,9,0.222413,0.235053,51154.236213,0.011752,5,1
3860,3860,,17,0,3,0,0,11,0.198026,0.210154,1681.666167,0.004463,9,0
3861,3861,,3,0,15,0.104762,11,10,0.205041,0.215847,93178.140213,0.009379,8,4
3862,3862,,6,0,7,0.142857,3,10,0.203747,0.21473,14855.262949,0.007512,2,3
3863,3863,,10,0,1,0,0,12,0.163921,0.168904,0,0.000469,5,1
3864,3864,,15,0,8,0.571429,16,10,0.203976,0.217821,3.33577,0.045241,1,1
3865,3865,,11,0,4,0.5,3,11,0.176026,0.182981,22.26532,0.007444,7,7
3866,3866,,1,0,1,0,0,12,0.157357,0.161654,0,0.000368,8,4
3867,3867,,17,0,7,0.285714,6,10,0.220318,0.234374,15660.855361,0.018683,9,0
3868,3868,,0,0,1,0,0,11,0.187454,0.196425,0,0.002628,3,2
3869,3869,,6,0,9,0.388889,14,10,0.224867,0.243075,36586.538224,0.084835,3,2
3870,3870,,6,0,1,0,0,11,0.172022,0.177106,0,0.000491,9,0
3871,3871,,0,0,1,0,0,11,0.18067,0.189665,0,0.002096,3,2
3872,3872,,0,0,1,0,0,11,0.170954,0.177974,0,0.00081,3,2
3873,3873,,17,0,63,0.081413,159,9,0.263016,0.289255,538904.570579,0.167419,9,0
3874,3874,,9,0,3,0.666667,2,11,0.191321,0.198574,326.177663,0.001882,1,7
3875,3875,,5,0,2,0,0,10,0.191923,0.200047,1146.071351,0.002113,0,5
3876,3876,,17,0,10,0.577778,26,10,0.22229,0.238319,337.002961,0.040085,9,0
3877,3877,,9,0,5,0,0,10,0.191595,0.201473,39201.470744,0.005319,5,1
3878,3878,,0,0,9,0.5,18,10,0.20525,0.218221,710.881996,0.022741,3,2
3879,3879,,17,0,3,0,0,11,0.175149,0.184074,2798.427191,0.00168,9,0
3880,3880,,6,0,13,0.102564,8,10,0.22196,0.238247,62503.064322,0.016907,9,0
3881,3881,,10,0,4,0,0,11,0.198863,0.210509,5266.650002,0.007047,5,1
3882,3882,,0,0,12,0.30303,20,10,0.22185,0.239757,4767.388259,0.093526,3,2
3883,3883,,17,0,2,0,0,10,0.197089,0.208208,473.266835,0.004533,9,0
3884,3884,,14,0,2,0,0,10,0.18575,0.194296,52.709076,0.002528,2,3
3885,3885,,15,0,1,0,0,15,0.107869,0.109507,0,0.00031,3,2
3886,3886,,14,0,1,0,0,10,0.180255,0.187455,0,0.00103,2,3
3887,3887,,17,0,1,0,0,11,0.182692,0.191061,0,0.001386,9,0
3888,3888,,17,0,13,0.076923,6,10,0.2162,0.234055,48262.090634,0.019686,9,0
3889,3889,,14,0,5,0.2,2,10,0.199044,0.210006,11330.652762,0.004194,9,2
3890,3890,,14,0,3,0.333333,1,10,0.203758,0.213681,137.979929,0.003216,3,2
3891,3891,,3,0,7,0.380952,8,10,0.198149,0.207874,13964.078581,0.005776,8,4
3892,3892,,6,0,1,0,0,10,0.200822,0.214244,0,0.009341,2,3
3893,3893,,13,0,6,0.733333,11,11,0.181345,0.188127,9.125922,0.006337,6,9
3894,3894,,17,0,1,0,0,10,0.18502,0.193699,0,0.001355,9,0
3895,3895,,17,0,10,0.288889,13,10,0.219734,0.234468,4917.569047,0.030433,9,0
3896,3896,,0,0,8,0.071429,2,10,0.208889,0.222733,2148.294081,0.034045,3,2
3897,3897,,2,0,12,0.833333,55,10,0.191096,0.19916,3.775719,0.01712,5,8
3898,3898,,10,0,13,0.230769,18,9,0.230066,0.247529,46716.759954,0.048407,5,1
3899,3899,,0,0,1,0,0,11,0.182999,0.19113,0,0.002209,4,6
3900,3900,,17,0,32,0.300403,149,10,0.23842,0.260683,20235.806961,0.118865,9,0
3901,3901,,10,0,1,0,0,12,0.165764,0.173851,0,0.001119,5,1
3902,3902,,10,0,1,0,0,12,0.171273,0.178939,0,0.001105,5,1
3903,3903,,17,0,2,0,0,11,0.181207,0.187147,7622,0.000987,1,7
3904,3904,,6,0,3,0,0,10,0.200965,0.214632,1497.847567,0.010183,2,3
3905,3905,,10,0,15,0.180952,19,11,0.191053,0.204283,25488.868865,0.011812,5,1
3906,3906,,3,0,5,0.2,2,10,0.21279,0.222934,21505.916577,0.005629,8,4
3907,3907,,10,0,7,0,0,11,0.196055,0.20506,15221.606229,0.003417,5,1
3908,3908,,14,0,2,1,1,12,0.156501,0.161197,0,0.000738,2,5
3909,3909,,5,0,4,0.166667,1,11,0.189773,0.199141,7633.505204,0.00493,0,5
3910,3910,,17,0,9,0.305556,11,10,0.223103,0.239412,14285.694543,0.031033,9,0
3911,3911,,10,0,12,0.484848,32,11,0.215266,0.233149,828.958366,0.05216,5,1
3912,3912,,6,0,14,0.175824,16,10,0.228891,0.243485,38449.528865,0.022751,2,3
3913,3913,,5,0,1,0,0,11,0.165602,0.170772,0,0.000444,0,5
3914,3914,,0,0,1,0,0,10,0.21897,0.231158,0,0.006427,0,5
3915,3915,,10,0,2,0,0,12,0.168905,0.176316,7622,0.00121,5,1
3916,3916,,14,0,2,0,0,12,0.162666,0.168242,7622,0.000792,3,2
3917,3917,,3,0,1,0,0,12,0.158301,0.162763,0,0.000372,8,4
3918,3918,,17,0,6,0.066667,1,10,0.202971,0.214783,15747.493824,0.006724,9,0
3919,3919,,0,0,1,0,0,11,0.185353,0.193389,0,0.001257,3,2
3920,3920,,11,0,30,0.197701,86,11,0.194807,0.206923,41995.486644,0.037778,7,7
3921,3921,,17,0,18,0.124183,19,9,0.23764,0.253269,133498.017097,0.022274,9,0
3922,3922,,14,0,2,0,0,10,0.194222,0.203241,391.601609,0.002172,2,3
3923,3923,,0,0,3,0.333333,1,10,0.204085,0.215971,6877.736396,0.00977,3,2
3924,3924,,17,0,1,0,0,11,0.176336,0.183027,0,0.000668,9,0
3925,3925,,13,0,1,0,0,10,0.202223,0.209291,0,0.001338,9,0
3926,3926,,11,0,11,0.436364,24,10,0.222706,0.235344,96366.456918,0.018742,7,7
3927,3927,,11,0,8,0.25,7,11,0.177053,0.185509,679.998514,0.008302,7,7
3928,3928,,5,0,7,0.380952,8,10,0.219759,0.233201,5745.438259,0.013019,0,5
3929,3929,,12,0,3,0,0,11,0.156781,0.160903,7873.698956,0.001027,8,4
3930,3930,,17,0,1,0,0,12,0.143841,0.148655,0,0.000401,9,0
3931,3931,,17,0,2,0,0,10,0.19233,0.202053,6.31447,0.002752,9,0
3932,3932,,10,0,23,0.205534,52,10,0.227525,0.245299,65598.777706,0.052926,5,1
3933,3933,,0,0,3,0.333333,1,12,0.159447,0.164754,22860,0.00108,3,2
3934,3934,,8,0,1,0,0,11,0.170889,0.178437,0,0.000556,2,3
3935,3935,,14,0,2,0,0,10,0.205444,0.215056,1190.842214,0.004207,2,3
3936,3936,,3,0,2,0,0,12,0.158098,0.163883,4053.983037,0.000993,8,4
3937,3937,,14,0,11,0.345455,19,9,0.226417,0.243156,4485.474627,0.046077,2,3
3938,3938,,14,0,2,0,0,10,0.188534,0.198276,89.38383,0.003998,2,3
3939,3939,,16,0,1,0,0,11,0.182443,0.190795,0,0.001536,9,0
3940,3940,,14,0,1,0,0,10,0.175929,0.183611,0,0.001752,4,6
3941,3941,,3,0,1,0,0,10,0.18003,0.186675,0,0.000805,8,4
3942,3942,,0,0,10,0.111111,5,10,0.199858,0.210067,29003.989855,0.005537,4,0
3943,3943,,6,0,2,0,0,10,0.18744,0.196788,66.761487,0.002996,2,3
3944,3944,,7,0,3,0.333333,1,10,0.210133,0.220566,6207.708967,0.004473,5,1
3945,3945,,14,0,11,0.363636,20,9,0.215833,0.230322,13310.443091,0.033915,2,3
3946,3946,,14,0,24,0.376812,104,9,0.227525,0.246787,6636.237287,0.100193,2,3
3947,3947,,3,0,1,0,0,13,0.12952,0.132434,0,0.000317,8,4
3948,3948,,0,0,43,0.089701,81,10,0.224774,0.245442,76005.009628,0.093443,3,2
3949,3949,,9,0,10,0.333333,15,10,0.183585,0.193627,8180.100416,0.006717,2,3
3950,3950,,15,0,8,0.535714,15,10,0.214171,0.227581,1890.853454,0.03765,1,1
3951,3951,,5,0,7,0.619048,13,10,0.198671,0.209246,57.440088,0.009963,0,5
3952,3952,,14,0,1,0,0,10,0.208176,0.217758,0,0.004457,2,3
3953,3953,,10,0,9,0.25,9,10,0.195231,0.206667,8591.36104,0.009876,5,1
3954,3954,,15,0,3,0.666667,2,11,0.16886,0.175335,330.560879,0.001542,1,1
3955,3955,,17,0,2,0,0,10,0.189415,0.198918,3449.153708,0.002227,9,5
3956,3956,,5,0,10,0.222222,10,10,0.215223,0.228106,20264.304259,0.013041,0,5
3957,3957,,17,0,8,0.071429,2,10,0.20493,0.217356,6043.370115,0.006459,9,0
3958,3958,,16,0,2,0,0,10,0.20195,0.211814,1952.450114,0.002818,0,5
3959,3959,,6,0,3,0,0,11,0.166747,0.17332,2335.992079,0.001277,2,3
3960,3960,,17,0,6,0.333333,5,9,0.205123,0.217325,967.50509,0.008376,9,0
3961,3961,,0,0,35,0.423529,252,9,0.25093,0.272301,79184.920019,0.33375,3,2
3962,3962,,10,0,7,0.52381,11,11,0.178191,0.187573,778.191442,0.007256,5,1
3963,3963,,13,0,2,0,0,12,0.159081,0.164255,109.164921,0.00183,6,9
3964,3964,,15,0,3,0.666667,2,12,0.158647,0.164509,0.333333,0.001716,1,1
3965,3965,,16,0,2,0,0,10,0.170678,0.17765,102.033248,0.001084,9,0
3966,3966,,17,0,7,0.047619,1,9,0.201374,0.210226,25514.788315,0.003744,9,0
3967,3967,,10,0,4,0,0,11,0.190771,0.200721,7972.148968,0.003906,5,1
3968,3968,,0,0,10,0.488889,22,10,0.225453,0.241071,7997.438506,0.05667,3,2
3969,3969,,3,0,14,0.208791,19,10,0.205766,0.218418,65311.346652,0.013036,8,4
3970,3970,,10,0,10,0.422222,19,11,0.190675,0.201908,708.393224,0.008129,5,1
3971,3971,,15,0,8,0.5,14,10,0.205411,0.219851,5957.660416,0.042541,1,1
3972,3972,,6,0,4,0.166667,1,10,0.195838,0.206248,3146.742659,0.004858,2,3
3973,3973,,5,0,1,0,0,11,0.176055,0.18265,0,0.000668,0,5
3974,3974,,6,0,3,0.333333,1,10,0.204683,0.216468,7622,0.015608,3,2
3975,3975,,0,0,5,0.6,6,11,0.174952,0.18438,102.804239,0.003741,3,2
3976,3976,,12,0,1,0,0,12,0.144701,0.148539,0,0.000402,8,4
3977,3977,,14,0,14,0.186813,17,9,0.219886,0.234137,59261.134124,0.018882,2,3
3978,3978,,10,0,1,0,0,10,0.214642,0.226419,0,0.009173,5,1
3979,3979,,16,0,9,0.166667,6,9,0.236335,0.250103,119536.726949,0.021262,9,0
3980,3980,,10,0,4,0.166667,1,11,0.194534,0.205733,7664.575628,0.006898,5,1
3981,3981,,6,0,1,0,0,13,0.133123,0.135825,0,0.00036,4,4
3982,3982,,17,0,1,0,0,13,0.128178,0.130374,0,0.00031,2,3
3983,3983,,16,0,5,0.2,2,9,0.193448,0.200941,45782.308,0.002845,9,0
3984,3984,,14,0,3,0,0,10,0.198868,0.208927,1802.045298,0.002655,2,3
3985,3985,,17,0,2,0,0,12,0.144389,0.149422,7622,0.000665,9,0
3986,3986,,6,0,16,0.1,12,9,0.234446,0.251396,84995.883696,0.027996,2,3
3987,3987,,17,0,9,0.333333,12,10,0.218637,0.232755,9385.474189,0.015312,9,0
3988,3988,,2,0,5,0.8,8,10,0.21158,0.222128,608.035859,0.00949,5,8
3989,3989,,0,0,2,0,0,11,0.189189,0.198107,48.174938,0.00472,3,2
3990,3990,,14,0,8,0.607143,17,9,0.214292,0.228662,319.735731,0.034652,2,3
3991,3991,,17,0,19,0.040936,7,10,0.223463,0.243457,67571.047377,0.031239,9,0
3992,3992,,8,0,1,0,0,11,0.172771,0.179676,0,0.001676,4,6
3993,3993,,17,0,4,0,0,11,0.17634,0.184672,8810.034859,0.002154,9,0
3994,3994,,3,0,13,0.076923,6,9,0.23784,0.252592,81567.477366,0.023817,4,0
3995,3995,,10,0,7,0.380952,8,10,0.218211,0.23265,6382.821219,0.027844,5,1
3996,3996,,0,0,2,0,0,10,0.23063,0.245162,910.725451,0.028496,3,2
3997,3997,,14,0,3,0.666667,2,10,0.208672,0.220879,9.039937,0.012116,2,3
3998,3998,,8,0,9,0.527778,19,10,0.187865,0.197239,3577.013285,0.008516,4,6
3999,3999,,17,0,4,0.333333,2,10,0.196474,0.205842,641.741079,0.003317,9,0
4000,4000,,14,0,76,0.137544,392,9,0.246014,0.269434,175200.04562,0.205019,2,3
4001,4001,,7,0,3,0.333333,1,10,0.219905,0.230193,11805.91285,0.004475,1,1
4002,4002,,3,0,5,0.1,1,12,0.169186,0.177125,6192.742838,0.003381,8,4
4003,4003,,0,0,8,0.25,7,10,0.199586,0.212351,23778.054554,0.02229,3,2
4004,4004,,17,0,2,0,0,10,0.181643,0.188795,632.269368,0.001201,9,0
4005,4005,,14,0,2,0,0,11,0.186258,0.194556,46.548926,0.001855,0,5
4006,4006,,14,0,9,0.194444,7,10,0.209044,0.221506,24232.567926,0.014792,2,3
4007,4007,,17,0,16,0.2,24,9,0.233612,0.252269,17704.452417,0.044778,9,0
4008,4008,,10,0,15,0.428571,45,10,0.216908,0.234392,8246.648385,0.059646,5,1
4009,4009,,5,0,5,0.4,4,12,0.146969,0.151802,1664.130095,0.001928,0,5
4010,4010,,3,0,1,0,0,12,0.154518,0.159352,0,0.000494,8,4
4011,4011,,17,0,2,0,0,10,0.208701,0.220572,227.402081,0.004608,9,0
4012,4012,,10,0,10,0.444444,20,11,0.18467,0.194708,9207.159439,0.007371,5,1
4013,4013,,0,0,15,0.095238,10,10,0.217415,0.234518,21393.103092,0.046143,3,2
4014,4014,,10,0,5,0.5,5,11,0.20704,0.220118,673.64822,0.012562,5,1
4015,4015,,3,0,1,0,0,12,0.165075,0.170818,0,0.000906,8,4
4016,4016,,0,0,1,0,0,12,0.145369,0.149191,0,0.000313,2,3
4017,4017,,0,0,1,0,0,12,0.164918,0.170922,0,0.000664,3,2
4018,4018,,0,0,2,1,1,10,0.203617,0.214986,0,0.007169,3,2
4019,4019,,13,0,22,0.393939,91,11,0.183514,0.191519,12695.036548,0.018725,6,9
4020,4020,,8,0,5,0.7,7,9,0.218938,0.230546,296.155227,0.014547,4,6
4021,4021,,0,0,12,0.363636,24,10,0.202073,0.214929,12965.485145,0.025413,3,2
4022,4022,,10,0,2,1,1,11,0.179487,0.188933,0,0.003036,5,1
4023,4023,,10,0,19,0.210526,36,11,0.20079,0.214762,29676.709493,0.018064,5,1
4024,4024,,17,0,5,0.7,7,10,0.218694,0.230728,495.586838,0.016906,4,6
4025,4025,,2,0,2,0,0,10,0.177539,0.183733,5.33837,0.002283,5,8
4026,4026,,16,0,3,0,0,10,0.174196,0.179663,8597.477434,0.00112,9,0
4027,4027,,0,0,2,1,1,11,0.17032,0.177098,0,0.00115,3,2
4028,4028,,3,0,2,0,0,11,0.15634,0.161865,242.873557,0.00101,8,4
4029,4029,,6,0,2,1,1,11,0.177742,0.184652,0,0.001195,2,3
4030,4030,,0,0,2,0,0,11,0.188185,0.195736,100.252545,0.001276,4,2
4031,4031,,7,0,11,0.109091,6,10,0.219797,0.234216,50805.703663,0.022811,1,1
4032,4032,,10,0,11,0.072727,4,10,0.208245,0.224171,12582.077146,0.019803,5,1
4033,4033,,17,0,36,0.146032,92,10,0.208404,0.225005,124918.506824,0.030321,0,5
4034,4034,,14,0,18,0.117647,18,9,0.219531,0.235893,22742.668544,0.041265,2,3
4035,4035,,14,0,5,0.4,4,9,0.207197,0.220525,874.120837,0.021441,2,3
4036,4036,,17,0,13,0.115385,9,9,0.225613,0.240184,17277.933261,0.027273,9,0
4037,4037,,10,0,1,0,0,12,0.173187,0.179974,0,0.000863,5,1
4038,4038,,14,0,5,0.4,4,10,0.19057,0.200897,7758.01217,0.004517,2,3
4039,4039,,0,0,27,0.039886,14,9,0.252033,0.273175,194060.729454,0.065969,3,2
4040,4040,,10,0,10,0.333333,15,11,0.190704,0.201678,2705.860364,0.009806,5,1
4041,4041,,17,0,1,0,0,11,0.164119,0.168649,0,0.000392,9,0
4042,4042,,17,0,24,0.148551,41,9,0.227573,0.243298,51060.448741,0.032323,9,0
4043,4043,,6,0,2,1,1,10,0.206072,0.22085,0,0.016892,2,3
4044,4044,,0,0,5,0.9,9,11,0.192403,0.202821,0.638889,0.009344,3,2
4045,4045,,0,0,1,0,0,11,0.171073,0.177909,0,0.000716,3,2
4046,4046,,10,0,4,0.333333,2,11,0.190995,0.20149,396.996919,0.00624,5,1
4047,4047,,17,0,2,1,1,11,0.18866,0.19874,0,0.002367,9,0
4048,4048,,17,0,1,0,0,11,0.163703,0.168492,0,0.000536,7,0
4049,4049,,17,0,1,0,0,10,0.198785,0.209425,0,0.004332,9,0
4050,4050,,10,0,1,0,0,11,0.176724,0.182961,0,0.000554,5,1
4051,4051,,17,0,4,0.166667,1,10,0.211351,0.227751,16641.078048,0.013911,2,3
4052,4052,,14,0,2,0,0,10,0.202529,0.214369,4969.723051,0.008506,0,5
4053,4053,,6,0,5,0.1,1,11,0.169377,0.175526,30958.275809,0.001768,0,5
4054,4054,,8,0,3,1,3,10,0.186022,0.19438,0,0.0036,4,6
4055,4055,,0,0,5,0,0,10,0.199618,0.210769,17373.120565,0.012673,3,2
4056,4056,,0,0,4,0.5,3,10,0.227362,0.24237,1941.120283,0.035781,3,2
4057,4057,,17,0,3,0.333333,1,10,0.197959,0.207192,1458.647064,0.002578,9,0
4058,4058,,0,0,4,1,6,11,0.181306,0.191121,0,0.004705,3,2
4059,4059,,17,0,3,0,0,10,0.208775,0.220758,2176.228564,0.005774,9,0
4060,4060,,3,0,8,0.607143,17,11,0.173073,0.180828,1198.572568,0.00482,8,4
4061,4061,,6,0,6,0.266667,4,9,0.210656,0.226757,8092.375751,0.021291,2,3
4062,4062,,0,0,3,1,3,11,0.180417,0.18789,0,0.00177,3,2
4063,4063,,14,0,2,0,0,11,0.166525,0.172929,1507.917818,0.000931,9,6
4064,4064,,0,0,2,1,1,11,0.179817,0.187862,0,0.002398,3,2
4065,4065,,11,0,3,0.666667,2,11,0.184077,0.19167,499.407782,0.00444,7,7
4066,4066,,10,0,1,0,0,12,0.163279,0.170261,0,0.000677,5,1
4067,4067,,10,0,1,0,0,13,0.140789,0.144906,0,0.00039,5,1
4068,4068,,6,0,2,0,0,11,0.168725,0.176003,3,0.000955,2,3
4069,4069,,0,0,26,0.123077,40,10,0.234467,0.253366,81949.810644,0.104982,3,2
4070,4070,,3,0,6,0.266667,4,11,0.170016,0.177007,13012.450738,0.002928,8,4
4071,4071,,10,0,4,0.333333,2,11,0.168352,0.176354,457.604607,0.002157,5,1
4072,4072,,14,0,2,1,1,10,0.2024,0.214162,0,0.008732,2,3
4073,4073,,0,0,4,1,6,11,0.181306,0.191121,0,0.004705,3,2
4074,4074,,17,0,1,0,0,10,0.215473,0.227967,0,0.009153,9,0
4075,4075,,17,0,1,0,0,10,0.18026,0.187188,0,0.000668,9,0
4076,4076,,17,0,2,0,0,11,0.166926,0.174535,908.497913,0.000856,9,0
4077,4077,,17,0,1,0,0,12,0.144383,0.149335,0,0.000378,9,0
4078,4078,,10,0,14,0.252747,23,10,0.204793,0.216934,22160.799203,0.012586,5,1
4079,4079,,0,0,7,0.238095,5,10,0.206866,0.220617,800.212449,0.023368,3,2
4080,4080,,17,0,3,0,0,11,0.178969,0.188702,133.72307,0.001845,9,0
4081,4081,,17,0,8,0.035714,1,10,0.181125,0.19071,17886.759846,0.003623,9,0
4082,4082,,9,0,4,0.5,3,10,0.219436,0.230095,2018.459664,0.006329,5,1
4083,4083,,0,0,6,0.2,3,10,0.217732,0.232295,6641.408607,0.021431,3,2
4084,4084,,7,0,2,0,0,11,0.192432,0.201432,2012.296613,0.001654,9,6
4085,4085,,17,0,14,0.120879,11,10,0.214714,0.232774,26748.424929,0.023104,9,0
4086,4086,,0,0,39,0.430499,319,9,0.246444,0.268921,47903.87939,0.378198,3,2
4087,4087,,8,0,5,0.5,5,10,0.182456,0.191457,1949.653876,0.004035,4,6
4088,4088,,8,0,9,0.111111,4,10,0.203764,0.215644,9365.260041,0.0123,4,6
4089,4089,,17,0,2,0,0,12,0.150509,0.156233,29.395692,0.00109,0,5
4090,4090,,13,0,2,0,0,11,0.181526,0.188125,94.192703,0.000968,5,1
4091,4091,,10,0,4,1,6,11,0.193969,0.207118,0,0.016428,5,1
4092,4092,,0,0,4,0.166667,1,10,0.210458,0.223925,411.921829,0.025889,3,2
4093,4093,,17,0,8,0.035714,1,11,0.178312,0.186416,32612.173991,0.002968,9,0
4094,4094,,0,0,1,0,0,11,0.158127,0.163348,0,0.00039,9,0
4095,4095,,17,0,22,0.17316,40,9,0.225967,0.245297,9171.820503,0.065324,9,0
4096,4096,,17,0,1,0,0,10,0.185529,0.193758,0,0.001238,9,0
4097,4097,,10,0,5,0.2,2,11,0.193615,0.205076,665.521541,0.007693,5,1
4098,4098,,14,0,6,0.466667,7,10,0.202293,0.213711,2668.827725,0.010621,2,3
4099,4099,,17,0,5,0.3,3,11,0.181383,0.190921,790.354502,0.002927,9,0
4100,4100,,17,0,2,0,0,12,0.163489,0.169577,18.722537,0.000964,9,0
4101,4101,,17,0,4,0.5,3,10,0.198863,0.209768,17.163705,0.006491,9,0
4102,4102,,6,0,4,0,0,10,0.183899,0.192875,2649.680439,0.002713,2,3
4103,4103,,0,0,3,0,0,10,0.203551,0.216588,107.985949,0.017478,3,2
4104,4104,,2,0,12,0.590909,39,10,0.192626,0.200716,177.508941,0.014067,5,8
4105,4105,,3,0,4,0.666667,4,10,0.194628,0.201815,3810.5,0.002262,8,4
4106,4106,,17,0,13,0.217949,17,10,0.234648,0.253606,17374.708317,0.052742,9,0
4107,4107,,17,0,1,0,0,11,0.180807,0.18817,0,0.000758,9,0
4108,4108,,0,0,5,0.2,2,9,0.225533,0.240957,5324.172569,0.033168,3,2
4109,4109,,10,0,5,0.4,4,11,0.181353,0.191935,3230.182985,0.00503,5,1
4110,4110,,7,0,4,0.166667,1,11,0.189114,0.198718,1704.00628,0.00374,5,1
